date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:53:31	396/396	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Mon,%2009%20Jan%202023%2000:53:30%20GMT	http://89.116.225.202:8000/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.3.2	/home/jackson/websites/epf/89.116.225.202_8000/wp-includes/js/jquery/jquery-migrate.mind617.js	(from http://89.116.225.202:8000/)
21:53:32	396/396	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Mon,%2009%20Jan%202023%2000:53:31%20GMT	http://89.116.225.202:8000/xmlrpc.php?rsd	/home/jackson/websites/epf/89.116.225.202_8000/xmlrpc0db0.php	(from http://89.116.225.202:8000/)
21:53:32	396/396	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Mon,%2009%20Jan%202023%2000:53:31%20GMT	http://89.116.225.202:8000/index.php?rest_route=/wp/v2/pages/11	/home/jackson/websites/epf/89.116.225.202_8000/indexe79e.json	(from http://89.116.225.202:8000/)
21:53:34	396/396	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Mon,%2009%20Jan%202023%2000:53:32%20GMT	http://89.116.225.202:8000/wp-includes/wlwmanifest.xml	/home/jackson/websites/epf/89.116.225.202_8000/wp-includes/wlwmanifest.xml	(from http://89.116.225.202:8000/)
21:53:34	396/396	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Mon,%2009%20Jan%202023%2000:53:32%20GMT	http://89.116.225.202:8000/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2F89.116.225.202%3A8000%2F	/home/jackson/websites/epf/89.116.225.202_8000/index88de.json	(from http://89.116.225.202:8000/)
21:53:36	396/396	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Mon,%2009%20Jan%202023%2000:53:34%20GMT	http://89.116.225.202:8000/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2F89.116.225.202%3A8000%2F&format=xml	/home/jackson/websites/epf/89.116.225.202_8000/index283c.php	(from http://89.116.225.202:8000/)
21:53:36	396/396	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Mon,%2009%20Jan%202023%2000:53:34%20GMT	http://89.116.225.202:8000/wp-content/uploads/2023/01/cropped-epfLogo-1-32x32.jpg	/home/jackson/websites/epf/89.116.225.202_8000/wp-content/uploads/2023/01/cropped-epfLogo-1-32x32.jpg	(from http://89.116.225.202:8000/)
21:53:37	396/396	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Mon,%2009%20Jan%202023%2000:53:36%20GMT	http://89.116.225.202:8000/wp-content/uploads/2023/01/cropped-epfLogo-1-192x192.jpg	/home/jackson/websites/epf/89.116.225.202_8000/wp-content/uploads/2023/01/cropped-epfLogo-1-192x192.jpg	(from http://89.116.225.202:8000/)
21:53:37	396/396	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Mon,%2009%20Jan%202023%2000:53:36%20GMT	http://89.116.225.202:8000/wp-content/uploads/2023/01/cropped-epfLogo-1-180x180.jpg	/home/jackson/websites/epf/89.116.225.202_8000/wp-content/uploads/2023/01/cropped-epfLogo-1-180x180.jpg	(from http://89.116.225.202:8000/)
21:53:38	396/396	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Mon,%2009%20Jan%202023%2000:53:37%20GMT	http://89.116.225.202:8000/wp-content/uploads/2023/01/cropped-epfLogo.jpg	/home/jackson/websites/epf/89.116.225.202_8000/wp-content/uploads/2023/01/cropped-epfLogo.jpg	(from http://89.116.225.202:8000/)
21:53:40	9431/9431	---M--	200	added ('OK')	image/jpeg	etag:%2224d7-5f1c96de98a2a%22	http://89.116.225.202:8000/wp-content/uploads/2023/01/educacaoInfantil.jpeg	/home/jackson/websites/epf/89.116.225.202_8000/wp-content/uploads/2023/01/educacaoInfantil.jpg	(from http://89.116.225.202:8000/)
21:53:40	396/396	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Mon,%2009%20Jan%202023%2000:53:38%20GMT	http://89.116.225.202:8000/wp-content/uploads/2023/01/fundamentalI.jpg	/home/jackson/websites/epf/89.116.225.202_8000/wp-content/uploads/2023/01/fundamentalI.jpg	(from http://89.116.225.202:8000/)
21:53:42	396/396	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Mon,%2009%20Jan%202023%2000:53:41%20GMT	http://89.116.225.202:8000/wp-content/uploads/2023/01/fundamentalII.jpeg	/home/jackson/websites/epf/89.116.225.202_8000/wp-content/uploads/2023/01/fundamentalII.jpg	(from http://89.116.225.202:8000/)
21:53:46	142281/142281	---M--	200	added ('OK')	image/jpeg	etag:%2222bc9-5f1c7a3ebe54e%22	http://89.116.225.202:8000/wp-content/uploads/2023/01/aulaCampo-1024x1024.jpeg	/home/jackson/websites/epf/89.116.225.202_8000/wp-content/uploads/2023/01/aulaCampo-1024x1024.jpg	(from http://89.116.225.202:8000/?p=26)
21:53:57	74508/74508	---M--	200	added ('OK')	font/woff2	etag:%221230c-5f1c5eb60b841%22	http://89.116.225.202:8000/wp-content/themes/education-soul/third-party/font-awesome/webfonts/fa-brands-400.woff2	/home/jackson/websites/epf/89.116.225.202_8000/wp-content/themes/education-soul/third-party/font-awesome/webfonts/fa-brands-400.woff2	(from http://89.116.225.202:8000/wp-content/themes/education-soul/third-party/font-awesome/css/all.min.css?ver=5.9.0)
21:53:58	181065/181065	UR-MC-	200	added ('OK')	application/json	date:Mon,%2009%20Jan%202023%2000:53:30%20GMT	http://89.116.225.202:8000/index.php?rest_route=/	/home/jackson/websites/epf/89.116.225.202_8000/index52f0.json	(from http://89.116.225.202:8000/)
21:54:04	689922/689922	---M--	200	added ('OK')	image/svg+xml	etag:%22a8702-5f1c5eb60ac89%22	http://89.116.225.202:8000/wp-content/themes/education-soul/third-party/font-awesome/webfonts/fa-brands-400.svg	/home/jackson/websites/epf/89.116.225.202_8000/wp-content/themes/education-soul/third-party/font-awesome/webfonts/fa-brands-400.svg	(from http://89.116.225.202:8000/wp-content/themes/education-soul/third-party/font-awesome/css/all.min.css?ver=5.9.0)
21:54:06	87352/87352	---M--	200	added ('OK')	font/woff	etag:%2215538-5f1c5eb60df51%22	http://89.116.225.202:8000/wp-content/themes/education-soul/third-party/font-awesome/webfonts/fa-brands-400.woff	/home/jackson/websites/epf/89.116.225.202_8000/wp-content/themes/education-soul/third-party/font-awesome/webfonts/fa-brands-400.woff	(from http://89.116.225.202:8000/wp-content/themes/education-soul/third-party/font-awesome/css/all.min.css?ver=5.9.0)
21:54:06	129352/129352	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221f948-5f1c5eb60d399%22	http://89.116.225.202:8000/wp-content/themes/education-soul/third-party/font-awesome/webfonts/fa-brands-400.eot	/home/jackson/websites/epf/89.116.225.202_8000/wp-content/themes/education-soul/third-party/font-awesome/webfonts/fa-brands-400.eot	(from http://89.116.225.202:8000/wp-content/themes/education-soul/third-party/font-awesome/css/all.min.css?ver=5.9.0)
21:54:08	396/396	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Mon,%2009%20Jan%202023%2000:54:06%20GMT	http://89.116.225.202:8000/wp-content/uploads/2023/01/ensinoMedio.jpeg	/home/jackson/websites/epf/89.116.225.202_8000/wp-content/uploads/2023/01/ensinoMedio.jpg	(from http://89.116.225.202:8000/)
21:54:08	396/396	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Mon,%2009%20Jan%202023%2000:54:06%20GMT	http://89.116.225.202:8000/wp-content/uploads/2023/01/unidade1-1024x768.jpeg	/home/jackson/websites/epf/89.116.225.202_8000/wp-content/uploads/2023/01/unidade1-1024x768.jpg	(from http://89.116.225.202:8000/)
21:54:10	396/396	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Mon,%2009%20Jan%202023%2000:54:09%20GMT	http://89.116.225.202:8000/wp-content/uploads/2023/01/unidade2.jpeg	/home/jackson/websites/epf/89.116.225.202_8000/wp-content/uploads/2023/01/unidade2.jpg	(from http://89.116.225.202:8000/)
21:54:11	13580/13580	---M--	200	added ('OK')	font/woff2	etag:%22350c-5f1c5eb60a0d1%22	http://89.116.225.202:8000/wp-content/themes/education-soul/third-party/font-awesome/webfonts/fa-regular-400.woff2	/home/jackson/websites/epf/89.116.225.202_8000/wp-content/themes/education-soul/third-party/font-awesome/webfonts/fa-regular-400.woff2	(from http://89.116.225.202:8000/wp-content/themes/education-soul/third-party/font-awesome/css/all.min.css?ver=5.9.0)
21:54:12	34388/34388	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%228654-5f1c5eb60e339%22	http://89.116.225.202:8000/wp-content/themes/education-soul/third-party/font-awesome/webfonts/fa-regular-400.eot	/home/jackson/websites/epf/89.116.225.202_8000/wp-content/themes/education-soul/third-party/font-awesome/webfonts/fa-regular-400.eot	(from http://89.116.225.202:8000/wp-content/themes/education-soul/third-party/font-awesome/css/all.min.css?ver=5.9.0)
21:54:12	396/396	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Mon,%2009%20Jan%202023%2000:54:11%20GMT	http://89.116.225.202:8000/wp-content/uploads/2023/01/unidade3.jpeg	/home/jackson/websites/epf/89.116.225.202_8000/wp-content/uploads/2023/01/unidade3.jpg	(from http://89.116.225.202:8000/)
21:54:13	16804/16804	---M--	200	added ('OK')	font/woff	etag:%2241a4-5f1c5eb60a4b9%22	http://89.116.225.202:8000/wp-content/themes/education-soul/third-party/font-awesome/webfonts/fa-regular-400.woff	/home/jackson/websites/epf/89.116.225.202_8000/wp-content/themes/education-soul/third-party/font-awesome/webfonts/fa-regular-400.woff	(from http://89.116.225.202:8000/wp-content/themes/education-soul/third-party/font-awesome/css/all.min.css?ver=5.9.0)
21:54:13	396/396	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Mon,%2009%20Jan%202023%2000:54:12%20GMT	http://89.116.225.202:8000/wp-content/themes/education-soul/js/skip-link-focus-fix.min.js?ver=20130115	/home/jackson/websites/epf/89.116.225.202_8000/wp-content/themes/education-soul/js/skip-link-focus-fix.min08e0.js	(from http://89.116.225.202:8000/)
21:54:14	396/396	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Mon,%2009%20Jan%202023%2000:54:13%20GMT	http://89.116.225.202:8000/wp-content/themes/education-soul/js/navigation.min.js?ver=1.0.0	/home/jackson/websites/epf/89.116.225.202_8000/wp-content/themes/education-soul/js/navigation.min8a54.js	(from http://89.116.225.202:8000/)
21:54:17	144451/144451	---M--	200	added ('OK')	image/svg+xml	etag:%2223443-5f1c5eb60b841%22	http://89.116.225.202:8000/wp-content/themes/education-soul/third-party/font-awesome/webfonts/fa-regular-400.svg	/home/jackson/websites/epf/89.116.225.202_8000/wp-content/themes/education-soul/third-party/font-awesome/webfonts/fa-regular-400.svg	(from http://89.116.225.202:8000/wp-content/themes/education-soul/third-party/font-awesome/css/all.min.css?ver=5.9.0)
21:54:18	396/396	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Mon,%2009%20Jan%202023%2000:54:15%20GMT	http://89.116.225.202:8000/wp-content/themes/education-soul/third-party/cycle2/js/jquery.cycle2.min.js?ver=2.1.6	/home/jackson/websites/epf/89.116.225.202_8000/wp-content/themes/education-soul/third-party/cycle2/js/jquery.cycle2.min784e.js	(from http://89.116.225.202:8000/)
21:54:20	34092/34092	---M--	200	added ('OK')	font/ttf	etag:%22852c-5f1c5eb60db69%22	http://89.116.225.202:8000/wp-content/themes/education-soul/third-party/font-awesome/webfonts/fa-regular-400.ttf	/home/jackson/websites/epf/89.116.225.202_8000/wp-content/themes/education-soul/third-party/font-awesome/webfonts/fa-regular-400.ttf	(from http://89.116.225.202:8000/wp-content/themes/education-soul/third-party/font-awesome/css/all.min.css?ver=5.9.0)
21:54:22	129048/129048	---M--	200	added ('OK')	font/ttf	etag:%221f818-5f1c5eb60a4b9%22	http://89.116.225.202:8000/wp-content/themes/education-soul/third-party/font-awesome/webfonts/fa-brands-400.ttf	/home/jackson/websites/epf/89.116.225.202_8000/wp-content/themes/education-soul/third-party/font-awesome/webfonts/fa-brands-400.ttf	(from http://89.116.225.202:8000/wp-content/themes/education-soul/third-party/font-awesome/css/all.min.css?ver=5.9.0)
21:54:22	396/396	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Mon,%2009%20Jan%202023%2000:54:20%20GMT	http://89.116.225.202:8000/wp-content/themes/education-soul/third-party/slick/js/slick.min.js?ver=1.8.1	/home/jackson/websites/epf/89.116.225.202_8000/wp-content/themes/education-soul/third-party/slick/js/slick.minc245.js	(from http://89.116.225.202:8000/)
21:54:24	396/396	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Mon,%2009%20Jan%202023%2000:54:22%20GMT	http://89.116.225.202:8000/wp-content/themes/education-soul/third-party/ticker/jquery.easy-ticker.min.js?ver=2.0	/home/jackson/websites/epf/89.116.225.202_8000/wp-content/themes/education-soul/third-party/ticker/jquery.easy-ticker.mind5f7.js	(from http://89.116.225.202:8000/)
21:54:33	75440/75440	---M--	200	added ('OK')	font/woff2	etag:%22126b0-5f1c5eb60bc29%22	http://89.116.225.202:8000/wp-content/themes/education-soul/third-party/font-awesome/webfonts/fa-solid-900.woff2	/home/jackson/websites/epf/89.116.225.202_8000/wp-content/themes/education-soul/third-party/font-awesome/webfonts/fa-solid-900.woff2	(from http://89.116.225.202:8000/wp-content/themes/education-soul/third-party/font-awesome/css/all.min.css?ver=5.9.0)
21:54:38	839388/839388	---M--	200	added ('OK')	image/svg+xml	etag:%22ccedc-5f1c5eb60bc29%22	http://89.116.225.202:8000/wp-content/themes/education-soul/third-party/font-awesome/webfonts/fa-solid-900.svg	/home/jackson/websites/epf/89.116.225.202_8000/wp-content/themes/education-soul/third-party/font-awesome/webfonts/fa-solid-900.svg	(from http://89.116.225.202:8000/wp-content/themes/education-soul/third-party/font-awesome/css/all.min.css?ver=5.9.0)
21:54:42	396/396	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Mon,%2009%20Jan%202023%2000:54:38%20GMT	http://89.116.225.202:8000/wp-content/themes/education-soul/js/custom.min.js?ver=1.0.0	/home/jackson/websites/epf/89.116.225.202_8000/wp-content/themes/education-soul/js/custom.min8a54.js	(from http://89.116.225.202:8000/)
21:54:42	98020/98020	---M--	200	added ('OK')	font/woff	etag:%2217ee4-5f1c5eb60a8a1%22	http://89.116.225.202:8000/wp-content/themes/education-soul/third-party/font-awesome/webfonts/fa-solid-900.woff	/home/jackson/websites/epf/89.116.225.202_8000/wp-content/themes/education-soul/third-party/font-awesome/webfonts/fa-solid-900.woff	(from http://89.116.225.202:8000/wp-content/themes/education-soul/third-party/font-awesome/css/all.min.css?ver=5.9.0)
21:54:43	1652/1652	--F---	200	added ('OK%20(cached)')	text/html		http://89.116.225.202:8000/?feed=rss2&p=1	/home/jackson/websites/epf/89.116.225.202_8000/indexe539.html	(from http://89.116.225.202:8000/?p=1)
21:54:45	396/396	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Mon,%2009%20Jan%202023%2000:54:43%20GMT	http://89.116.225.202:8000/wp-content/uploads/2023/01/matriculasAbertas-1024x1024.jpeg	/home/jackson/websites/epf/89.116.225.202_8000/wp-content/uploads/2023/01/matriculasAbertas-1024x1024.jpg	(from http://89.116.225.202:8000/?p=1)
21:54:46	1568/1568	URF---	200	added ('OK%20(cached)')	image/png		http://1.gravatar.com/avatar/d7a973c7dab26985da5f961be7b74480?s=32&d=mm&r=g	/home/jackson/websites/epf/1.gravatar.com/avatar/d7a973c7dab26985da5f961be7b744804b34.png	(from http://89.116.225.202:8000/?p=1)
21:54:47	5433/5433	--F---	200	added ('OK%20(cached)')	text/html		http://89.116.225.202:8000/?feed=rss2&author=1	/home/jackson/websites/epf/89.116.225.202_8000/index78a0.html	(from http://89.116.225.202:8000/?author=1)
21:54:48	35511/-1	---M--	200	added ('OK')	text/html	date:Mon,%2009%20Jan%202023%2000:54:42%20GMT	http://89.116.225.202:8000/?page_id=2	/home/jackson/websites/epf/89.116.225.202_8000/indexba53.html	(from http://89.116.225.202:8000/)
21:54:49	2497/2497	--F---	200	added ('OK%20(cached)')	text/html		http://89.116.225.202:8000/?feed=rss2&cat=1	/home/jackson/websites/epf/89.116.225.202_8000/index7e31.html	(from http://89.116.225.202:8000/?cat=1)
21:54:49	396/396	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Mon,%2009%20Jan%202023%2000:54:47%20GMT	http://89.116.225.202:8000/index.php?rest_route=/wp/v2/users/1	/home/jackson/websites/epf/89.116.225.202_8000/indexce84.json	(from http://89.116.225.202:8000/?author=1)
21:54:50	192116/192116	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222ee74-5f1c5eb60a0d1%22	http://89.116.225.202:8000/wp-content/themes/education-soul/third-party/font-awesome/webfonts/fa-solid-900.eot	/home/jackson/websites/epf/89.116.225.202_8000/wp-content/themes/education-soul/third-party/font-awesome/webfonts/fa-solid-900.eot	(from http://89.116.225.202:8000/wp-content/themes/education-soul/third-party/font-awesome/css/all.min.css?ver=5.9.0)
21:54:50	396/396	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Mon,%2009%20Jan%202023%2000:54:49%20GMT	http://89.116.225.202:8000/index.php?rest_route=/wp/v2/posts/1	/home/jackson/websites/epf/89.116.225.202_8000/indexd47e.json	(from http://89.116.225.202:8000/?p=1)
21:54:50	396/396	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Mon,%2009%20Jan%202023%2000:54:49%20GMT	http://89.116.225.202:8000/index.php?rest_route=/wp/v2/categories/1	/home/jackson/websites/epf/89.116.225.202_8000/indexfb7a.json	(from http://89.116.225.202:8000/?cat=1)
21:54:51	187/187	---M--	200	added ('OK')	text/plain	etag:%22599703f9-bb%22	http://1.gravatar.com/robots.txt		(from http://89.116.225.202:8000/?p=1)
21:54:51	764/764	--F---	200	added ('OK%20(cached)')	text/html		http://89.116.225.202:8000/?feed=rss2&p=31	/home/jackson/websites/epf/89.116.225.202_8000/indexc887.html	(from http://89.116.225.202:8000/?p=31)
21:54:51	396/396	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Mon,%2009%20Jan%202023%2000:54:50%20GMT	http://89.116.225.202:8000/index.php?rest_route=/wp/v2/posts/31	/home/jackson/websites/epf/89.116.225.202_8000/index1feb.json	(from http://89.116.225.202:8000/?p=31)
21:54:53	396/396	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Mon,%2009%20Jan%202023%2000:54:51%20GMT	http://89.116.225.202:8000/wp-content/themes/education-soul/third-party/font-awesome/webfonts/fa-brands-400.woff2	/home/jackson/websites/epf/89.116.225.202_8000/wp-content/themes/education-soul/third-party/font-awesome/webfonts/fa-brands-400.woff2	(from http://89.116.225.202:8000/wp-content/themes/education-soul/third-party/font-awesome/css/all.min.css?ver=5.9.0)
21:54:53	396/396	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Mon,%2009%20Jan%202023%2000:54:52%20GMT	http://89.116.225.202:8000/wp-content/themes/education-soul/third-party/font-awesome/webfonts/fa-brands-400.woff	/home/jackson/websites/epf/89.116.225.202_8000/wp-content/themes/education-soul/third-party/font-awesome/webfonts/fa-brands-400.woff	(from http://89.116.225.202:8000/wp-content/themes/education-soul/third-party/font-awesome/css/all.min.css?ver=5.9.0)
21:54:54	191832/191832	---M--	200	added ('OK')	font/ttf	etag:%222ed58-5f1c5eb60a4b9%22	http://89.116.225.202:8000/wp-content/themes/education-soul/third-party/font-awesome/webfonts/fa-solid-900.ttf	/home/jackson/websites/epf/89.116.225.202_8000/wp-content/themes/education-soul/third-party/font-awesome/webfonts/fa-solid-900.ttf	(from http://89.116.225.202:8000/wp-content/themes/education-soul/third-party/font-awesome/css/all.min.css?ver=5.9.0)
21:54:54	396/396	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Mon,%2009%20Jan%202023%2000:54:53%20GMT	http://89.116.225.202:8000/wp-content/themes/education-soul/third-party/font-awesome/webfonts/fa-brands-400.ttf	/home/jackson/websites/epf/89.116.225.202_8000/wp-content/themes/education-soul/third-party/font-awesome/webfonts/fa-brands-400.ttf	(from http://89.116.225.202:8000/wp-content/themes/education-soul/third-party/font-awesome/css/all.min.css?ver=5.9.0)
21:54:55	396/396	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Mon,%2009%20Jan%202023%2000:54:54%20GMT	http://89.116.225.202:8000/wp-content/themes/education-soul/third-party/font-awesome/webfonts/fa-regular-400.eot	/home/jackson/websites/epf/89.116.225.202_8000/wp-content/themes/education-soul/third-party/font-awesome/webfonts/fa-regular-400.eot	(from http://89.116.225.202:8000/wp-content/themes/education-soul/third-party/font-awesome/css/all.min.css?ver=5.9.0)
21:54:56	396/396	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Mon,%2009%20Jan%202023%2000:54:55%20GMT	http://89.116.225.202:8000/wp-content/themes/education-soul/third-party/font-awesome/webfonts/fa-regular-400.woff2	/home/jackson/websites/epf/89.116.225.202_8000/wp-content/themes/education-soul/third-party/font-awesome/webfonts/fa-regular-400.woff2	(from http://89.116.225.202:8000/wp-content/themes/education-soul/third-party/font-awesome/css/all.min.css?ver=5.9.0)
21:54:56	396/396	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Mon,%2009%20Jan%202023%2000:54:55%20GMT	http://89.116.225.202:8000/wp-content/themes/education-soul/third-party/font-awesome/webfonts/fa-regular-400.woff	/home/jackson/websites/epf/89.116.225.202_8000/wp-content/themes/education-soul/third-party/font-awesome/webfonts/fa-regular-400.woff	(from http://89.116.225.202:8000/wp-content/themes/education-soul/third-party/font-awesome/css/all.min.css?ver=5.9.0)
21:54:58	396/396	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Mon,%2009%20Jan%202023%2000:54:56%20GMT	http://89.116.225.202:8000/wp-content/themes/education-soul/third-party/font-awesome/webfonts/fa-regular-400.ttf	/home/jackson/websites/epf/89.116.225.202_8000/wp-content/themes/education-soul/third-party/font-awesome/webfonts/fa-regular-400.ttf	(from http://89.116.225.202:8000/wp-content/themes/education-soul/third-party/font-awesome/css/all.min.css?ver=5.9.0)
21:54:58	396/396	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Mon,%2009%20Jan%202023%2000:54:56%20GMT	http://89.116.225.202:8000/wp-content/themes/education-soul/third-party/font-awesome/webfonts/fa-solid-900.eot	/home/jackson/websites/epf/89.116.225.202_8000/wp-content/themes/education-soul/third-party/font-awesome/webfonts/fa-solid-900.eot	(from http://89.116.225.202:8000/wp-content/themes/education-soul/third-party/font-awesome/css/all.min.css?ver=5.9.0)
21:54:59	34388/34388	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%228654-5f1c5eb60e339%22	http://89.116.225.202:8000/wp-content/themes/education-soul/third-party/font-awesome/webfonts/fa-regular-400.eot?	/home/jackson/websites/epf/89.116.225.202_8000/wp-content/themes/education-soul/third-party/font-awesome/webfonts/fa-regular-400d41d.eot	(from http://89.116.225.202:8000/wp-content/themes/education-soul/third-party/font-awesome/css/all.min.css?ver=5.9.0)
21:55:00	396/396	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Mon,%2009%20Jan%202023%2000:54:58%20GMT	http://89.116.225.202:8000/wp-content/themes/education-soul/third-party/font-awesome/webfonts/fa-solid-900.woff2	/home/jackson/websites/epf/89.116.225.202_8000/wp-content/themes/education-soul/third-party/font-awesome/webfonts/fa-solid-900.woff2	(from http://89.116.225.202:8000/wp-content/themes/education-soul/third-party/font-awesome/css/all.min.css?ver=5.9.0)
21:55:00	396/396	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Mon,%2009%20Jan%202023%2000:54:59%20GMT	http://89.116.225.202:8000/wp-content/themes/education-soul/third-party/font-awesome/webfonts/fa-solid-900.woff	/home/jackson/websites/epf/89.116.225.202_8000/wp-content/themes/education-soul/third-party/font-awesome/webfonts/fa-solid-900.woff	(from http://89.116.225.202:8000/wp-content/themes/education-soul/third-party/font-awesome/css/all.min.css?ver=5.9.0)
21:55:02	396/396	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Mon,%2009%20Jan%202023%2000:55:00%20GMT	http://89.116.225.202:8000/wp-content/themes/education-soul/third-party/font-awesome/webfonts/fa-solid-900.ttf	/home/jackson/websites/epf/89.116.225.202_8000/wp-content/themes/education-soul/third-party/font-awesome/webfonts/fa-solid-900.ttf	(from http://89.116.225.202:8000/wp-content/themes/education-soul/third-party/font-awesome/css/all.min.css?ver=5.9.0)
21:55:03	2641/2641	---M--	200	added ('OK')	application/json	date:Mon,%2009%20Jan%202023%2000:55:00%20GMT	http://89.116.225.202:8000/index.php?rest_route=/wp/v2/posts/1	/home/jackson/websites/epf/89.116.225.202_8000/indexd47e.json	(from http://89.116.225.202:8000/index.php?rest_route=/wp/v2/posts/1)
21:55:05	129352/129352	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221f948-5f1c5eb60d399%22	http://89.116.225.202:8000/wp-content/themes/education-soul/third-party/font-awesome/webfonts/fa-brands-400.eot?	/home/jackson/websites/epf/89.116.225.202_8000/wp-content/themes/education-soul/third-party/font-awesome/webfonts/fa-brands-400d41d.eot	(from http://89.116.225.202:8000/wp-content/themes/education-soul/third-party/font-awesome/css/all.min.css?ver=5.9.0)
21:55:14	192116/192116	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222ee74-5f1c5eb60a0d1%22	http://89.116.225.202:8000/wp-content/themes/education-soul/third-party/font-awesome/webfonts/fa-solid-900.eot?	/home/jackson/websites/epf/89.116.225.202_8000/wp-content/themes/education-soul/third-party/font-awesome/webfonts/fa-solid-900d41d.eot	(from http://89.116.225.202:8000/wp-content/themes/education-soul/third-party/font-awesome/css/all.min.css?ver=5.9.0)
